name,lat,lon,open,close,province
ร้าน น่า บ้าน,18.3402668,98.7642591,16:00,22:00,Lamphun
ร้านลาบหมวดยศ,18.2991054,98.8294061,6:00,19:30,Lamphun
คุณตาคาร์แคร์ +ร้านก๋วยเตี๋ยวมือหนักจัดเต็ม,18.3174452,98.821097,9:00,5:00,Lamphun
บลูไอซ์,18.3026194,98.810097,7:30,21:00,Lamphun
ร้านลาบไก่หล่ายแก้ว (สูตรลุงบุญ),18.3695429,98.7680776,8:00,16:00,Lamphun
ปิ้งย่างรสนิยม(Rosniyomgrill)ลำพูน,18.3731467,98.763372,0:00,24:00:00,Lamphun
ป.ปรี เป็ดพะโล้(เจ้าเก่า) byลุงปี๋,18.2980899,98.8153638,7:30,18:00,Lamphun
ร้านน้องเบลล์,18.3022687,98.817041,17:00,22:00,Lamphun
ห้วยสร้อยอร่อยแซ่บ ส้มตำไก่ย่างเบรคแตก,18.3445377,98.786427,0:00,24:00:00,Lamphun
ก๋วยเตี๋ยววสันต์,18.325738,98.8171144,20:30,4:30,Lamphun
หมูปิ้ง-ไส้ย่าง ห้วยโทก (โอแวเทา),18.2642246,98.8225371,16:00,21:00,Lamphun
หม่าล่าอินดี้@บ้านโฮ่งลำพูน,18.3662028,98.771629,17:00,0:00,Lamphun
ร้ายก๋วยเตี๋ยวยายพลอย,18.3128342,98.7918252,7:00,15:00,Lamphun
ร้านรสเด็ดป้าน้อย,18.3597853,98.777263,8:30,19:00,Lamphun
ร้านอาหารบ้านสวน หนองล่อง,18.4087884,98.7443152,17:00,0:00,Lamphun
Shabu Hub,18.4074274,98.7430772,17:00,22:00,Lamphun
ร้านลุงยุทธ,18.3857741,98.6889235,17:00,22:00,Lamphun
ส้มตำในสวน บ้านเหล่าแมว ซอย2,18.4324034,98.7360938,8:00,17:00,Lamphun
ครัวคุณยาย เหล่าแมว ลำพูน,18.4301831,98.7379371,9:00,17:00,Lamphun
ครัวศิณา,18.415523,98.748799,15:00,0:00,Lamphun
ดอลลาร์ ซีฟู้ด บ้านเวียงหนองล่อง,18.4193468,98.7489903,10:30,19:30,Lamphun
อาร์ทู CAFE and Restaurant,18.4290478,98.7958214,9:30,23:00,Lamphun
ร้านราชัน ลาบขม บ้านเวียง,18.4153827,98.7485001,7:00,18:00,Lamphun
เวียงบาร์ คาเฟ่,18.4175584,98.7483687,17:00,0:00,Lamphun
