name,lat,lon,province
Yody Coffee & Family Specialty Coffee Maerim,18.9163651,98.9276425,Chiang Mai
Hoo Coffee,18.8955014,98.8426842,Chiang Mai
Kame Kafé (คาเมะคาเฟ่) - โรงพยาบาลนครพิงค์,18.8516537,98.9693616,Chiang Mai
And Ann Coffee,18.9125485,98.9351999,Chiang Mai
Cafè Mōndo,18.9130998,98.9377502,Chiang Mai
ตถตา คาเฟ่ - TaTaTa café,18.9415287,98.9286279,Chiang Mai
On top coffee,18.9180044,98.9109111,Chiang Mai
BISCOTTI,18.9096781,98.9520902,Chiang Mai
Happy Box Cafe,18.9191147,98.9429651,Chiang Mai
คาเฟ่ไดฟูกุ Café Daifuku,18.9155757,98.9070864,Chiang Mai
Hom Doi Coffee แม่ริม,18.8832628,98.9583384,Chiang Mai
Rim House Cafe' ริมเฮ้าส์คาเฟ่,18.9683813,98.9482644,Chiang Mai
Monberry Coffee,18.9632408,98.9439766,Chiang Mai
VAN'S COFFEE,18.9194213,98.9144437,Chiang Mai
Akha Ama Living Factory,18.9444075,98.9185954,Chiang Mai
Khunla coffee chill,18.96998,98.9603397,Chiang Mai
Mitbury The Public House,18.8996061,98.8791271,Chiang Mai
Frenchie cafe cnx,19.0199422,98.9442442,Chiang Mai
NECTARA Café & Bar,18.8843913,98.8180673,Chiang Mai
ออนเดอะเวย์ คาเฟ่ เชียงใหม่ สาขาแม่ริม,18.912693,98.9461725,Chiang Mai
ausaa | อุษา,18.9295666,98.9409442,Chiang Mai
DOUGH,18.9000795,98.8716225,Chiang Mai
Cool Café,18.9087729,98.9477133,Chiang Mai
TAMA coffee & bar,18.9971103,98.9480557,Chiang Mai
Doi Chang Mae Rim กาแฟดอยช้างแม่ริม,18.93868,98.9430333,Chiang Mai
Roastniyom Coffee สาขา แม่ริม (แยกศรีบุญเรือง)​,18.9087948,98.9480608,Chiang Mai
ริเวอร์ร็อคคาเฟ่ฮิลล์,18.9001094,98.8702259,Chiang Mai
MonBarree Cafe (ใต้ร่มโพธิ์ คาเฟ่),18.8786375,98.8230751,Chiang Mai
Naturetalk,18.8880674,98.9780852,Chiang Mai
Coffee House,18.9581126,98.859505,Chiang Mai
OMELETTE BAKERY CAFE,18.9155513,98.9419773,Chiang Mai
N THRÉE,18.9195114,98.9316291,Chiang Mai
นมนวล ดี คาเฟ่,18.8438972,98.9724172,Chiang Mai
Meegin coffee สาขาแม่ริม หน้าค่าย ป.พัน7,18.8435189,98.9725092,Chiang Mai
Rim Farm Little Space,18.9199819,98.9366055,Chiang Mai
ปังหวานคาเฟ่@เชียงใหม่,19.0124282,98.9426251,Chiang Mai
Hi cafe & bistro (ไฮ คาเฟ่ แอนด์ บิสโทร)​,18.8985652,98.8539163,Chiang Mai
ฮิมห้วยคาเฟ่,19.0194073,98.8520335,Chiang Mai
ไร่ผ่อดอย คอฟฟี่,18.9355873,98.8153709,Chiang Mai
Fuel Coffee สาขาแม่ริม,18.9180467,98.9443121,Chiang Mai
Meekhum Cafe' มีคำ คาเฟ่,18.8972221,98.9518813,Chiang Mai
COMEDEE.CAFE,19.0132393,98.9408262,Chiang Mai
Aimi Coffee,18.9191569,98.9151588,Chiang Mai
91 Coffee สถานีกาแฟคนแม่ริม,18.9170274,98.9688345,Chiang Mai
DOPE​ CAFE​'IN,18.9108413,98.9216124,Chiang Mai
ฮิมกาแฟ - ร้านปังเย็น ฮักอ่าน,18.9148753,98.9421221,Chiang Mai
อิแม่กาแฟ,18.8460916,98.9715126,Chiang Mai
อิ่มนมคาเฟ่,19.0164167,98.9034101,Chiang Mai
Blooming Flower and Picnic,18.9224209,98.9233064,Chiang Mai
มักคาเฟ่ (Mug Cafe),18.9236458,98.9396843,Chiang Mai
Rim Ta Ra at Mae Rim- ริมธารา แม่ริม,18.9005381,98.8845539,Chiang Mai
Ruby sauce รูบี้ ซอส คาเฟ่,18.9165419,98.9091305,Chiang Mai
Mizu Cafe in car.,18.849071,98.9703467,Chiang Mai
Cottage Cafe,18.6020082,98.961033,Chiang Mai
Sixth Sep Cafe and Farm,18.6686621,98.9329038,Chiang Mai
FORTY-NINE Coffee House,18.7397537,98.9355392,Chiang Mai
Flare Baked & Kaff,18.688088,98.9470607,Chiang Mai
Bunga Angelic Garden Cafe & Stay,18.6886104,98.8803273,Chiang Mai
THE SANÈHA COFFEE ROASTER,18.7208083,98.9591862,Chiang Mai
Rimtang Café - ริมทาง คาเฟ่,18.6934775,98.8973188,Chiang Mai
Palette Cafe Chiangmai,18.7025442,98.9314418,Chiang Mai
Good Drink Good Cups Baantawai,18.682911,98.95113,Chiang Mai
Jacoff,18.6919261,98.922973,Chiang Mai
PaulPete Cafe,18.6891116,98.9222178,Chiang Mai
Lee Cafe Chiangmai,18.733255,98.9388698,Chiang Mai
SW(a)N.coffeehome,18.6933275,98.9257118,Chiang Mai
C-Fa cafe - ซีฟา คาเฟ่,18.7022692,98.9651552,Chiang Mai
Slowride Coffee​ Camp,18.6937319,98.9253888,Chiang Mai
กาแฟรุ่งอรุณ(หางดง-เชียงใหม่),18.7067643,98.9125732,Chiang Mai
บรรยายคาเฟ่​ Banyai Café,18.6609745,98.9203491,Chiang Mai
Full Moon Cafe & Restaurant,18.7694091,98.8680653,Chiang Mai
Black single coffee หางดง,18.7201129,98.944011,Chiang Mai
Danissa Bakery & Cafe Ratchaphruek,18.730957,98.9417838,Chiang Mai
MOOH House,18.7278734,98.947346,Chiang Mai
Yellow Plate ex-kkom Cafe & Bistro (คมม์),18.7381529,98.9318314,Chiang Mai
Apresto Coffee,18.7014644,98.9307163,Chiang Mai
ปิมใจคาเฟ่&บาร์,18.7099825,98.9216212,Chiang Mai
ร้านบ้านเรา,18.6849445,98.9184543,Chiang Mai
Terroir Roasters,18.7248339,98.9228209,Chiang Mai
Cop Cafe,18.6871552,98.9190531,Chiang Mai
Bar Fine - บ่าฟาย,18.7385726,98.9320365,Chiang Mai
Roastniyom Coffee - หางดง,18.6958402,98.926634,Chiang Mai
DdD cafe,18.7029967,98.964449,Chiang Mai
Chiang Mai Glass Blowing - Glass Store & Coffee Bar,18.7385845,98.9320403,Chiang Mai
Little Glass House Café,18.7365131,98.9018783,Chiang Mai
Coffee camp,18.7099936,98.9216317,Chiang Mai
โจกะมู๋,18.6817274,98.8983774,Chiang Mai
ออน เดอะ เวย์ คาเฟ่ เชียงใหม่ สาขาหางดง,18.685672,98.9190893,Chiang Mai
นมบางกรวย,18.736709,98.9311123,Chiang Mai
Asgard venue,18.663051,98.9198665,Chiang Mai
ฟาร์มฮักคาเฟหางดง Farm Hug Cafe,18.7139719,98.904404,Chiang Mai
ไออุ่น Cake & Café,18.6805807,98.9324621,Chiang Mai
คาร์พ คาเฟ่,18.7362127,98.9307901,Chiang Mai
Thaigallery&cafe,18.6890684,98.9274243,Chiang Mai
TENG COFFEE,18.7498237,98.8902698,Chiang Mai
SB Cafe · Coffee · Breakfast · Ukrainian Food,18.7278686,98.9464478,Chiang Mai
Breeze coffee กาแฟสายลม,18.782468,98.8254508,Chiang Mai
BunnyHop Café,18.7248083,98.923474,Chiang Mai
YEAR Coffee,18.7526649,98.8860599,Chiang Mai
Charm Bakery Factory,18.7239262,98.9419196,Chiang Mai
The Baristro at NCU,18.6644382,98.9109582,Chiang Mai
ร้านช้อนพูน (Chonpoon cafe and Restaurant),18.7327195,98.939438,Chiang Mai
กาแฟ อิงชล ชมดอย,18.6819125,98.8983374,Chiang Mai
ที่นี่คอฟฟี่ T.nee coffee&basketry,18.7048066,98.9329446,Chiang Mai
ถุงตุง คาเฟ่ (Thung Tung Cafe),18.6804172,98.9182705,Chiang Mai
cake lover Cafe and guest house,18.7347097,98.9299351,Chiang Mai
พันธุ์ไม้คอฟฟี่โบทานิคบิสโตร,18.7199459,98.9698441,Chiang Mai
หนมเค้ก คาเฟ่ แยกต้นเกว๋น,18.7245099,98.9257271,Chiang Mai
สุขเสมอ suk Sa mer,18.7257403,98.9210313,Chiang Mai
1969 Haus Coffee and Tea,18.688672,98.934794,Chiang Mai
พันธุ์ไทย - PT หางดง 7,18.7203384,98.9715845,Chiang Mai
"Creek Cafe by Flora Creek, Chiang Mai",18.7720919,98.8618077,Chiang Mai
I Have Cacao Trees Coffee & Crafts Cocoa.,18.7522006,98.8893711,Chiang Mai
Good Morning Hod,18.1928433,98.6074038,Chiang Mai
MIZU 24,18.1936613,98.6112924,Chiang Mai
ม่านหมอกคาเฟ่,18.1099318,98.3754307,Chiang Mai
ร้านหัวขัวคาเฟ่,18.149284,98.2489683,Chiang Mai
โฮงเหล็กคอฟฟี่,18.1061706,98.2211808,Chiang Mai
ระเบียงสน cafe,18.1557238,98.387158,Chiang Mai
กาแฟสวนสน coffee&rest,18.1554182,98.3860351,Chiang Mai
บ้าน อ.กาแฟ บ้านแม่ทัง,18.1575484,98.6053635,Chiang Mai
กาแฟสดบ้านสวน ฮอด,18.1951719,98.600781,Chiang Mai
ใจกลางดอย,18.1510025,98.2451246,Chiang Mai
Punpnom&Coffee,18.1248307,98.6409888,Chiang Mai
สโลโม คาเฟ่,18.0705704,98.3382392,Chiang Mai
ฮิมสน คาเฟ่,18.1555203,98.3861477,Chiang Mai
BEARRYCOFFEE,18.1929679,98.6090323,Chiang Mai
เเอ่วเพ้ Coffee,18.1442992,98.3162619,Chiang Mai
SMILE COFFEE,18.1810346,98.6204967,Chiang Mai
ร้านน่านั่ง'Hod Cafe,18.0997586,98.5915724,Chiang Mai
คอฟฟี่ชิลด์ Coffee chill,18.1469547,98.3516726,Chiang Mai
TANA Cafe,18.1945871,98.6126341,Chiang Mai
ชาบะเก๋า สาขาฮอด,18.1906914,98.6123733,Chiang Mai
สมบูรณ์ Coffee Cart,18.5381506,99.0267916,Chiang Mai
Cafe Sut Chai,18.1930461,98.6096535,Chiang Mai
ดอยน๊อย คาเฟ่,18.1821129,98.6098254,Chiang Mai
มังกี้ชา สาขาฮอด,18.1862952,98.6129424,Chiang Mai
Chertam Coffee (กาแฟสดออบหลวง),18.2225575,98.4820191,Chiang Mai
Café Amazon ปตท.ฮอด,18.193639,98.6071604,Chiang Mai
100%CoffeeSlowbar,18.1888332,98.6122959,Chiang Mai
ร้านพรสวรรค์ นาฟ่อน,18.0880256,98.3636863,Chiang Mai
Hom Doi Coffee,18.0939123,98.2043314,Chiang Mai
ออนเดอะเวย์ สาขาฮอด,18.1945822,98.6117776,Chiang Mai
Fresh Coffee กาแฟสดริมทาง,18.1832844,98.6126617,Chiang Mai
ร้านกาแฟสดมิราเคิลท่าข้าม-ฮอด,18.2090746,98.6161012,Chiang Mai
หอมกาแฟฮอด,18.1933946,98.608863,Chiang Mai
Forget Me Not Cafe,18.1061711,98.3731646,Chiang Mai
Coffee ชูใจ,18.1045711,98.3745852,Chiang Mai
NF SHOP,18.0475921,98.3629161,Chiang Mai
Tea hut,18.1568512,98.3884116,Chiang Mai
"กายสิทธิ์ คอฟฟี่,Guyyasit coffee",18.1064924,98.3719454,Chiang Mai
CORN CAFE,18.1039799,98.2241675,Chiang Mai
กาแฟคาร์แคร์,18.146624,98.3460982,Chiang Mai
ชาพระนคร ณ หางดง,18.6895645,98.9217594,Chiang Mai
Pang-Pang,18.141094,98.3706368,Chiang Mai
HUB studio cafe,18.5523679,99.0351135,Chiang Mai
กิวลมกาแฟสด,18.141094,98.3706368,Chiang Mai
ลานกาแฟแม่จ๊อม วิวดอย,18.1328767,98.6020301,Chiang Mai
Aroon coffee (อรุณ) สาขาบ้านม้า (ชื่อเก่า Ontheway cafe),18.5436648,99.0635228,Chiang Mai
ผาซ่อนดาว​ คาเฟ่ Phasondao Café,19.6211292,99.1277465,Chiang Mai
NARA COFFEE THAILAND,19.6483811,99.1444428,Chiang Mai
Unnamedcoffeeproject,19.7365643,99.1428025,Chiang Mai
ป๊อป - เป้ Coffee & Bakery,19.7423273,99.1435253,Chiang Mai
ยำปูม้าเจ็ดยอดสาขากุสุมาคาเฟ่ไชยปราการ,19.652979,99.1469664,Chiang Mai
Peun Baan Cafe ปื้นบ้านคาเฟ่,19.7342233,99.1419409,Chiang Mai
ตื่น Tuen Coffee,19.6732356,99.1470122,Chiang Mai
ร้านนมหน้าฟาร์ม,19.7144163,99.1424863,Chiang Mai
กุสุมาคาเฟ่ & Restaurant,19.6529847,99.1469919,Chiang Mai
Coffee Amante ไชยปราการ,19.7308176,99.1409006,Chiang Mai
Büllfrog coffee roaster,19.7954097,99.1677102,Chiang Mai
กาแฟดอยเวียง,19.7335121,99.1417391,Chiang Mai
กาแฟฅนพลัดถิ่น บ้านตำนานสมรภูมิ,19.7223961,99.0966807,Chiang Mai
Gafre Café,19.9209032,99.2127676,Chiang Mai
Plern bar coffee& smoothies,19.7345582,99.1416634,Chiang Mai
อ่างขาง คอฟฟี่,19.74172,99.1430154,Chiang Mai
ล้านเพื่อน - Lanpuen,19.7001438,99.1469456,Chiang Mai
Coffee Cool คอฟฟี่ คลู ไชยปราการ,19.7167512,99.1414595,Chiang Mai
Café Amazon สาขา ปตท.ไชยปราการ,19.6879014,99.1485925,Chiang Mai
ใกล้บ้าน คาเฟ่,19.7169314,99.1103388,Chiang Mai
กาแฟพันธุ์ไทย สาขา PTF ไชยปราการ,19.7094019,99.1440518,Chiang Mai
บ้านจุมปาจม,19.7043336,99.1450877,Chiang Mai
เวียงผาคาเฟ่ Viangpha Cafe,19.6128292,99.1260229,Chiang Mai
อุดมสุขบุฟเฟ่ต์(ชาบู&หมูกระทะ),19.7178541,99.1417589,Chiang Mai
Tamora cafe &eatery,19.9020716,99.2111802,Chiang Mai
บ้านสวนไชยปราการ,19.7217357,99.1405016,Chiang Mai
ร้านชานมชมดอย,19.727988,99.1119832,Chiang Mai
Hug tea coffee milk,19.7036728,99.1458331,Chiang Mai
咖啡店,19.7243598,99.0996579,Chiang Mai
Cupper Coffee&Bakery,19.9136738,99.2055,Chiang Mai
ตราชั่ง ไชยปราการ,19.7074512,99.1439321,Chiang Mai
ชาล้านถัง ชาแฟริมทาง,19.7232254,99.1409828,Chiang Mai
Baan Siri Coffee&Food,19.8050151,99.1679064,Chiang Mai
เนสทีคอฟฟี่ กาแฟรถตู้,19.7305474,99.1407678,Chiang Mai
มั้งกี้ชา สาขาไชยปราการ,19.7265247,99.1406741,Chiang Mai
ร้านน้ำชากาแฟ,19.7010616,99.147517,Chiang Mai
One O One,19.791603,99.1374784,Chiang Mai
COMPLEMENT,19.9255034,99.196504,Chiang Mai
Noi's hot pot,19.7043337,99.1450877,Chiang Mai
The Mood,19.7165032,99.0891077,Chiang Mai
Caneo fresh coffee,19.8022524,99.0366105,Chiang Mai
SATANG’s KITCHEN,19.6796938,99.1480644,Chiang Mai
AA coffee&flower,19.7010602,99.1474932,Chiang Mai
Farm Suk Slow Bar,19.6813607,99.1488653,Chiang Mai
ดีดกาแฟ,19.7665216,99.156642,Chiang Mai
Coffee Love,19.9175823,99.2105992,Chiang Mai
ฮ้านปันนา PannaBookCafe',19.9123302,99.2057135,Chiang Mai
หนุน Farm & Cafe',19.9126139,99.1914083,Chiang Mai
Everlasting Café,19.9290664,99.2230394,Chiang Mai
Ninecool Coffee & Cake,19.9173436,99.2107348,Chiang Mai
TRUST Cafe & Eatery,19.9135065,99.2171779,Chiang Mai
Flair Specialty Coffee & Roaster,19.9140624,99.1802334,Chiang Mai
กาแฟบ้านลุงมา,19.7509174,99.3624353,Chiang Mai
Thanatcha CAFE',19.9049655,99.1956046,Chiang Mai
Coffee milk@Fang,19.9100675,99.2033218,Chiang Mai
อาซ้อ CAFE’By ครัวหลวงฝาง,19.9220822,99.2174083,Chiang Mai
In สวน Cafe ( Food & Drink ),19.9297734,99.2057293,Chiang Mai
ยอดมนุษย์กัญชาคาเฟ่ สาขา ร้าน คาเฟ่เหนือกาลเวลา Everlasting เชียงใหม่,19.9295025,99.2225,Chiang Mai
Phu house salad & coffee (ร้านภูเฮ้าส์),19.918153,99.2162512,Chiang Mai
บุหลัน Bu - Lhaan cafe' and Thai Dessert,19.9243016,99.2187527,Chiang Mai
Café de Fang,19.942494,99.1977386,Chiang Mai
Wara cafe and BISTRO,19.9119399,99.170249,Chiang Mai
ฮัก บอนไซ,19.8629677,99.179309,Chiang Mai
สวนวังคำ,19.8047707,99.2727654,Chiang Mai
ชื่นใจ คาเฟ่,19.781633,99.1310636,Chiang Mai
สายลมจอย cafe’,19.9326593,99.2051965,Chiang Mai
Harmony homecafe,19.8367676,99.1718606,Chiang Mai
คาเฟ่งูฝาง,19.9136634,99.1628824,Chiang Mai
KHAW HOM CAFE,19.9145321,99.1834158,Chiang Mai
TOMMY Coffee Bar,19.9170819,99.211321,Chiang Mai
บ้านฝางกาแฟสด,19.8582426,99.1761911,Chiang Mai
สุขหรรษาCoffee,19.7703897,99.1595996,Chiang Mai
L&J Coffee Home(Doipumuen Coffee-ร้านกาแฟดอยปู่หมื่น),19.9160815,99.2134628,Chiang Mai
แอดฝาง คาเฟ่ @FANG Cafe,19.9101737,99.2034192,Chiang Mai
ร้าน เพลินฤดี,19.909795,99.2208009,Chiang Mai
สุกรี คาเฟ่,19.8061396,99.1348156,Chiang Mai
สวนส้มนที&Natee Coffee,19.8204591,99.0998718,Chiang Mai
วิถีฝาง คาเฟ่,19.9366828,99.2177251,Chiang Mai
Chill Out Cafe @fang,19.9220339,99.2175782,Chiang Mai
เอ็นจอย คาเฟ่ 2002 @ฝาง,19.886522,99.1959636,Chiang Mai
Charmming Café,19.9130561,99.2070053,Chiang Mai
KOFF.cafe,19.9058026,99.222658,Chiang Mai
Angkhang Baansuan อ่างขางบ้านสวน,19.9001718,99.0392238,Chiang Mai
สวีท ซันเดย์,19.7904923,99.1234778,Chiang Mai
Metang Cafe Fang,19.9206739,99.214538,Chiang Mai
ธนาธรคาเฟ่,19.8623561,99.1781554,Chiang Mai
My_Cafe_Fang,19.9196066,99.139579,Chiang Mai
ทองกวาวคาเฟ่,19.860064,99.1869768,Chiang Mai
Wangcoffee@maekha,19.7903816,99.1655615,Chiang Mai
แก้วโปรดฝาง,19.9095981,99.2026879,Chiang Mai
นานาคอฟฟี่ กาแฟสด&น้ำผลไม้ปั่น&ไอศครีมมะพร้าว,19.9101842,99.2041705,Chiang Mai
FLOW GROW,19.8172467,99.1012153,Chiang Mai
ชินกาแฟสด ตรงข้ามตลาดหนองยาว,19.8560923,99.1755248,Chiang Mai
แก้วกาแฟ ฝาง,19.9443221,99.2344748,Chiang Mai
ร้านกาแฟหน้าวัดคาเฟ่-วัดปางสัก,19.8423105,99.1725192,Chiang Mai
ร้านกาแฟเลี่ยงเมืองฝาง,19.9168899,99.1967502,Chiang Mai
เฌอ ฌาร์ม เฟ่,19.8417842,99.1727986,Chiang Mai
Lanna Mountain Coffee,19.8163541,99.1830491,Chiang Mai
มักชา กาแฟสด,19.7871684,99.1641132,Chiang Mai
กาแฟ ป.ณ.,19.920532,99.2109569,Chiang Mai
กาแฟบ้านเมีย,19.8223489,99.176636,Chiang Mai
พรวน Playground,19.9056124,99.1965189,Chiang Mai
Aree is my mom,19.801487,99.156328,Chiang Mai
ซัม กอ รี chicken - 삼거리 치킨,19.9207433,99.2099395,Chiang Mai
กาแฟพันธุ์ไทย,19.8283082,99.1702663,Chiang Mai
บ้านเหลืองกาแฟอินดี้,19.8151267,99.1124745,Chiang Mai
Wooden House Coffee&slowbar,19.8110729,99.1869492,Chiang Mai
แล้วแต่ใจ๋คาเฟ่,19.9424066,99.1108282,Chiang Mai
นาฝาง NAFAnG,19.966334,99.2326925,Chiang Mai
Club Coach cafe & bistro,19.7956038,99.1354299,Chiang Mai
นิยมดื่ม กาแฟเมืองฝาง,19.7929849,99.167381,Chiang Mai
HOP Chafe' สาขาปากทางอ่างขาง (หน้าสวนบัว),19.8025306,99.1638993,Chiang Mai
FULFILL COFFEE ROASTERS,20.0390551,99.3214801,Chiang Mai
ไร่ระเบียงส้ม - Fruits Terrace Garden Cafe.,20.0602618,99.3785593,Chiang Mai
THE SINGLE ONE,19.9805502,99.2475118,Chiang Mai
Café Suanrao - สวนเรา คาเฟ่,20.0385356,99.3193682,Chiang Mai
Kasikorn Coffee,20.057711,99.4154558,Chiang Mai
Kafei cafe 咖啡,20.0288184,99.2858167,Chiang Mai
Ai-oon Coffee 'ไออุ่นคอฟฟี่',20.003043,99.2609506,Chiang Mai
ร้านโอ๋อั๋นคอฟฟี่,20.0352848,99.2983185,Chiang Mai
อิงเติก คอฟฟี่,20.0609145,99.3796528,Chiang Mai
ร้านทามะคาเฟ่,20.0641065,99.4518177,Chiang Mai
24 house cafe & river view,20.0131425,99.2684215,Chiang Mai
แฌ-เกอ Chae-Ger Coffee,20.0763965,99.2689016,Chiang Mai
ยินดีคาเฟ่ YIN-D KAFE,20.064444,99.4469879,Chiang Mai
บอสซ่า คาเฟ่ Boss Sa’ cafe,20.0238804,99.2797433,Chiang Mai
ฮักดอยคาเฟ่(ดอยลาง),20.0854874,99.290139,Chiang Mai
หลงดอย Long Doi,20.0966621,99.2769188,Chiang Mai
Lert coffee,20.0289169,99.2858445,Chiang Mai
Reptile Cafe’,20.0348591,99.3004216,Chiang Mai
T auly Coffee,20.0318796,99.2910513,Chiang Mai
GEFF CAFE (เกฟฟ์ คาเฟ่),20.0300807,99.2873281,Chiang Mai
สายธารคอฟฟี่ Saitharn Cafe'&Bakery,20.0859709,99.5062764,Chiang Mai
ร้านท่าตอนชมจันทร์ Thaton Chomchan Cafe&Restaurant,20.0526397,99.3977714,Chiang Mai
หน้ากาดคาเฟ่,20.0333719,99.2986155,Chiang Mai
อยู่กับเขา,20.082293,99.2936507,Chiang Mai
เดอะ เอส คอฟฟี่,19.9830582,99.2477014,Chiang Mai
กว่าจะมี คอฟฟี่ (Slowbar Coffee) สาขาท่าตอน,20.0619821,99.3653521,Chiang Mai
Gumbie Village & Farm Stay,20.0263083,99.2505589,Chiang Mai
หมีอันจะกิน คาเฟ่ - Mheecaneat cafe,19.9382881,99.2718124,Chiang Mai
ไร่องุ่นหอมแผ่นดิน,20.0722956,99.4600613,Chiang Mai
เก่ง Amulet cafe ',20.0062236,99.3508502,Chiang Mai
ตังตังคาเฟ่,19.9995029,99.3429584,Chiang Mai
ร้านภูตะวัน คอฟฟี่,20.0363399,99.3014158,Chiang Mai
บ้านเฮาคาเฟ่​ แม่อาย,20.0356495,99.3166369,Chiang Mai
PINK CAKE HOUSE,19.9822874,99.247243,Chiang Mai
ยิ้มยิ้ม คาเฟ่,20.0197725,99.2699406,Chiang Mai
Coffee @ Maeai,20.0334042,99.299,Chiang Mai
"Sunshine Café, Thaton Town",20.0597682,99.3613034,Chiang Mai
ตามอารมณ์,20.0366581,99.3024248,Chiang Mai
โอวีเฮ้าส์ OV House,20.0260813,99.2825483,Chiang Mai
Cafe .ant,19.9973837,99.2547453,Chiang Mai
กาแฟ กินลม ชมดอย ห้อยขา,20.0928607,99.2847083,Chiang Mai
WinkoffCoffee&TEA,20.0222979,99.2752437,Chiang Mai
สามแฝด คาเฟ่ : Triplets Cafe,20.0327945,99.2922647,Chiang Mai
Coffee by Joe,20.0381597,99.3140122,Chiang Mai
Sabaidee Coffee Doilang,20.0820794,99.2943968,Chiang Mai
KANG HUN CAFE,19.9606923,99.2874261,Chiang Mai
คาเฟ่ ร้อยใจรักษ์,20.0811922,99.4874796,Chiang Mai
บอสบอส’คาเฟ่ฮิมตาง,20.0374382,99.3075603,Chiang Mai
ป้ากะหลาน แกลลอรี่,20.0332584,99.2998335,Chiang Mai
กาแฟบายเบียร์ (แม่อาย),20.0328093,99.2981959,Chiang Mai
CHILL DAY slow bar coffee,20.0596977,99.3612683,Chiang Mai
ร้านthanun cafe,20.0159839,99.2681503,Chiang Mai
กาแฟออเจ้า,20.0319398,99.2897912,Chiang Mai
กันต์ Coffee By บ้านสวนสิทธิเดช,19.9994399,99.3397478,Chiang Mai
ร้านกาแฟดอยลาง,20.0915442,99.2591134,Chiang Mai
Café Amazon สาขา ปตท.แม่อาย,20.0271216,99.2851052,Chiang Mai
ร้านกาแฟสด@แม่อาย,20.0334104,99.2990048,Chiang Mai
Moonlight Cafe,20.0289227,99.2858454,Chiang Mai
Snow coffee,20.06603,99.4376267,Chiang Mai
ข้าวหอม Coffee,20.0321899,99.29694,Chiang Mai
พอพอ กาแฟสดหม้อต้ม,19.9601277,99.2849888,Chiang Mai
Lemoon_crape,20.0329418,99.2983279,Chiang Mai
ร้านชมสวนคาเฟ่,20.0288285,99.285435,Chiang Mai
วิวเคียงดอย,20.0769722,99.4739965,Chiang Mai
95 Coffee,20.0600676,99.3612018,Chiang Mai
หนูดากาแฟ,20.0570472,99.4128065,Chiang Mai
บ้านคาย คาเฟ่,20.0098598,99.3582541,Chiang Mai
ฮิมนาคาเฟ่,20.0289671,99.3063877,Chiang Mai
Coffee ah fu,20.079313,99.4799392,Chiang Mai
ร้านปอนด์ปาท่องโก๋.กาแฟโบราณ,20.0332678,99.2986088,Chiang Mai
กาแฟโบราณโกบี,20.0340476,99.2993344,Chiang Mai
กาแฟบ้านหนู,19.9977954,99.2536289,Chiang Mai
นฤเบศร์ ชาถัง,19.9123555,99.294874,Chiang Mai
ปาล์มมี่คอฟฟี่,19.9561036,99.2710218,Chiang Mai
นราชาชัก สาขาแม่อาย,20.0369195,99.3030169,Chiang Mai
AiN Cafe,20.0619217,99.4616702,Chiang Mai
ร้านไข่มุกคาเฟ่,20.0573025,99.4143102,Chiang Mai
ชากะอู่,19.9919143,99.2518679,Chiang Mai
1993 CAFE,20.031626,99.293078,Chiang Mai
ลานนั่งเล่น,20.0311048,99.3294441,Chiang Mai
Claai Cafe' & Eatery,18.8794485,99.3451863,Chiang Mai
Maha one,20.0560726,99.3907201,Chiang Mai
บ้านอาข่าซึมมิโอ,20.0764893,99.4735159,Chiang Mai
Enfant cafe,20.0626285,99.3646689,Chiang Mai
บ้านเค้กแม่อายป้าทองเบเกอรี่,20.0364052,99.301804,Chiang Mai
คำมูลคาเฟ่,19.3069805,99.1898636,Chiang Mai
Coffee Garden,19.3678957,99.2018169,Chiang Mai
KR Kaffee by SM Group (Café),19.3679871,99.200835,Chiang Mai
"สิริเมืองพร้าว SiriPhrao, Siri Mueang Phrao",19.4182827,99.1964649,Chiang Mai
Phoomjai coffee & Roaster,19.3689251,99.2032435,Chiang Mai
135 Cafe,19.3382233,99.2052639,Chiang Mai
ดอยม่อนล้าน AKHA Coffee,19.3682951,99.2094961,Chiang Mai
ร้านภูภัคคาเฟ่,19.3584961,99.1992959,Chiang Mai
CHAYA COFF,19.2773325,99.1893718,Chiang Mai
Nobody' perfect.Coffee.,19.2167531,99.1820155,Chiang Mai
Wakey Coffee,19.109384,99.1694359,Chiang Mai
Promsud Cafe,19.3696264,99.2017358,Chiang Mai
Cryst.Cafe,19.4164695,99.2058732,Chiang Mai
ลุง Coffee & Slow bar,19.3665874,99.186875,Chiang Mai
ร้านกาแฟเก็บกรุ่น@พร้าว,19.1085585,99.1701875,Chiang Mai
กาแฟคนกับดิน,19.0937973,99.1726172,Chiang Mai
มะลิลา คาเฟ่เมืองพร้าว,19.41383,99.191679,Chiang Mai
The toys coffe,19.367502,99.203005,Chiang Mai
KALA cafe' กะลาคาเฟ่,19.3847494,99.1535653,Chiang Mai
กาแฟบ้านอุ้ยทา,19.2373171,99.1862366,Chiang Mai
Thanks you coffee,19.2383068,99.1862153,Chiang Mai
ท่าเรือในสวน,19.199464,99.15932,Chiang Mai
กาแฟสุขบุญ,19.3700458,99.2045088,Chiang Mai
ชาหอมบ้านคุณยาย,19.3676155,99.2019824,Chiang Mai
Thawaan Coffee,19.2238143,99.1852144,Chiang Mai
No.50 - บ้านเลขที่ห้าสิบ,19.3684172,99.2029126,Chiang Mai
Kavárna by nanae,19.3703135,99.2050423,Chiang Mai
